% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=414858, Tue Feb 23 15:35:18 2016
7 26491 0.110761069966 0 0 0.12702576063 0.0641357524434 0.105701805501 0.107496422114 0.0972655686017 0.0956418973619 0.0991855955782 0.100981143436
8 26536 0.120310939483 0 0 0.146316753449 0.0616827565574 0.111624267093 0.104529425776 0.106550807321 0.104110386036 0.102735442344 0.104987184048
9 26581 0.114640288034 0 0 0.140723136165 0.0524241867732 0.100960652717 0.0860705578796 0.103927132695 0.100563113882 0.0943638508158 0.101774854796
10 26626 0.118306303835 0 0 0.144537489022 0.0495380041204 0.103109597422 0.078628646588 0.111344617146 0.105759934866 0.0892762526501 0.105108581727
11 26671 0.132869584209 0 0 0.167149753149 0.050022039701 0.111007584329 0.0798542070165 0.13863348387 0.126410513571 0.0979058827008 0.119722820628
12 26716 0.135360812821 0 0 0.16333054269 0.0463174163629 0.112818404941 0.075237913347 0.149035320666 0.133500686033 0.0987094317595 0.127376084023
13 26761 0.144554424829 0 0 0.170639184464 0.0445261403189 0.117421523625 0.0730877244081 0.157778738758 0.136822605943 0.104659888433 0.13751565996
14 26806 0.156041674085 0 0 0.18148243866 0.0449620695095 0.128268949143 0.0728622004751 0.173856842328 0.147996235608 0.104676204873 0.150726813632
15 26851 0.157111303194 0 0 0.194516717516 0.0408495484086 0.129648311315 0.0682473467256 0.182560991606 0.141372168235 0.102961797283 0.152239430396
16 26896 0.168584009478 0 0 0.210033942116 0.0410733569346 0.135170799929 0.0681686965451 0.195565983371 0.145462875893 0.106316441528 0.185246632472
17 26941 0.175204285473 0 0 0.224500172262 0.0391977826726 0.137158565781 0.0654687316729 0.209184751559 0.15075223961 0.105507427423 0.197358810883
18 26986 0.181171263268 0 0 0.21416336358 0.0378500744493 0.136240648768 0.0605124077801 0.203856202006 0.159460599666 0.0935956508745 0.202308641824
19 27031 0.187092506175 0 0 0.215372271316 0.0373702699383 0.140761588287 0.0559553131643 0.215994435395 0.166502157524 0.0871810259697 0.196804978662
20 27076 0.185296667201 0 0 0.213751169469 0.0343514135667 0.137211737633 0.0505296026131 0.213969919312 0.167260751022 0.0789102063754 0.191461863204
21 27121 0.170321790141 0 0 0.196857081087 0.0281821937754 0.126448067416 0.042660447471 0.201581163479 0.159011904731 0.0696571320555 0.162812931826
22 27166 0.165325108518 0 0 0.186379309516 0.0248469556532 0.122151436752 0.0376972172955 0.198290708385 0.171749938461 0.06271510157 0.1512318569
23 27211 0.159785919623 0 0 0.1724297913 0.0224778530766 0.120575820892 0.0334546304189 0.19812442319 0.159631146134 0.0548596628783 0.136642106687
24 27256 0.150860357995 0 0 0.157276657916 0.0206865105178 0.108244016849 0.0288947336699 0.179531911333 0.147577715241 0.0474529321918 0.119474868668
25 27301 0.149246145959 0 0 0.159409267549 0.0200079185201 0.101169470899 0.0253264994852 0.183520789986 0.150998772448 0.0435107775971 0.109573104015
26 27346 0.142124847464 0 0 0.150190228483 0.0192725277147 0.0950114050658 0.0213572995402 0.16673404658 0.146625179957 0.0398672138601 0.100302924248
27 27391 0.125531443173 0 0 0.14593635375 0.0172116399101 0.0862600710575 0.0176944184203 0.147016769212 0.123104599073 0.0343785751381 0.0836868559266
28 27436 0.11028790196 0 0 0.127671744441 0.0143186673181 0.0740200354814 0.014635110519 0.126711640892 0.101547178616 0.0292641721243 0.0676219276228
29 27481 0.106671413857 0 0 0.120444719422 0.0135322896998 0.0699859734122 0.013092304558 0.116187158055 0.0991733001903 0.0262949604318 0.0624952989331
30 27526 0.110086197447 0 0 0.125076769586 0.0143556070373 0.0813265197789 0.0124853397856 0.11631733073 0.109013388645 0.0292010713311 0.0625305043677
31 27571 0.11566199658 0 0 0.142639047026 0.0150628143783 0.0860594100407 0.0119137198674 0.123401093457 0.121423731708 0.029649409359 0.0618894510823
32 27616 0.110182506858 0 0 0.136730285924 0.0153813616109 0.0886075919533 0.0110943823545 0.111718220504 0.121606159204 0.0285862450786 0.0553672732326
33 27661 0.115952069549 0 0 0.148572219089 0.0166238357762 0.0994190847011 0.0108409327308 0.118328195009 0.130809619702 0.0289935834834 0.0540754326786
34 27706 0.125082699921 0 0 0.164256236682 0.0192943937404 0.113884946164 0.010551675784 0.116191635712 0.136483135098 0.0299531785497 0.0549686583342
35 27751 0.114432468483 0 0 0.145906386773 0.0173623631834 0.102979084749 0.00898445857904 0.106912079861 0.121205986076 0.0258355417542 0.0492502306154
36 27796 0.104051770143 0 0 0.131050991425 0.0155151993094 0.0899200113451 0.00768581221085 0.0933840858667 0.105095639143 0.0220428565518 0.0429618289802
37 27841 0.102918541145 0 0 0.127355484909 0.0148274812813 0.0847662639281 0.00713358559171 0.0951739871991 0.0954311182848 0.0198947889982 0.0394148415174
38 27886 0.0912836259583 0 0 0.115028007271 0.0130060424797 0.0738218066712 0.00584006369174 0.0818921153461 0.084303403969 0.0173988627452 0.0320220720044
39 27931 0.0812186933885 0 0 0.0986513190002 0.0117042519076 0.0671053009126 0.00477458276415 0.0716032840458 0.069820856108 0.0159173991673 0.0275570389393
40 27976 0.0749950455964 0 0 0.0878564796859 0.0106628368044 0.0611310892495 0.00419115203813 0.0649142307572 0.0637533759323 0.0141887843996 0.0226725644886
41 28021 0.0644085719455 0 0 0.0735868149806 0.00903360668439 0.0518276276825 0.00340805475265 0.0529060358308 0.052167658835 0.0121730657077 0.0177869882836
42 28066 0.0619460632099 0 0 0.0703612459405 0.00847677989315 0.0483277305313 0.00300796100163 0.0490573210779 0.0514471083621 0.0109433925472 0.0163478493576
43 28111 0.0608963849836 0 0 0.0682690557718 0.00843177423494 0.0476484583291 0.00295118121282 0.0465876525492 0.0500698623892 0.0109579950768 0.0152501699075
44 28156 0.0700440055089 0 0 0.0884300909978 0.0107534802873 0.0606996961724 0.00355267089793 0.063849259161 0.0641875719194 0.0134294275108 0.0171599322893
45 28201 0.0697678739848 0 0 0.0931540583963 0.0108346545974 0.0608474216685 0.00344004232405 0.0643523180123 0.0631611471492 0.0132591512497 0.0165035630869
46 28246 0.0670751127904 0 0 0.0911969458145 0.0105623779842 0.0593203190147 0.00311994465438 0.0564225737045 0.0640784259091 0.013153195055 0.0152202470465
47 28291 0.0652949771798 0 0 0.0900086433518 0.0106872756634 0.0598606492204 0.00291343709239 0.060021286021 0.0637362129397 0.0125196988666 0.013802095515
48 28336 0.0554940255218 0 0 0.0710664705763 0.00897871527393 0.0504210845019 0.00227984638656 0.0470165966178 0.0489655749202 0.0102989494027 0.0110392878953
49 28381 0.0537279351663 0 0 0.0689001134255 0.00857625256102 0.0479814513596 0.00201145229001 0.0430203841217 0.0461831082113 0.00944751417614 0.0100107136618
50 28426 0.0471774110085 0 0 0.0590206441677 0.00725485449397 0.0406112365409 0.00165881307658 0.0355636066986 0.0410168701408 0.00815268919962 0.0088574524533
51 28471 0.0391584556699 0 0 0.0491129930819 0.00555870959606 0.0312307694603 0.00129879386092 0.0270811126096 0.0336213949417 0.00639444411852 0.00703538242886
52 28516 0.0371154153421 0 0 0.0439929557921 0.00496553553747 0.0279905721252 0.00122327809325 0.0244638694217 0.0299634681547 0.0056513023317 0.00640474751894
53 28561 0.0357328870848 0 0 0.041405214146 0.00462618036994 0.0261176676247 0.00112284057485 0.0227537308252 0.0279625299054 0.00520633324327 0.00603228839002
54 28606 0.0391540061757 0 0 0.0459699980811 0.00491688951849 0.0277493095485 0.00119528085877 0.0240468235983 0.0308168350235 0.00548824476813 0.00686422184123
55 28651 0.0380777674919 0 0 0.0444312056022 0.00473542669174 0.0267983057689 0.00110959244425 0.0222434270652 0.0285388193653 0.00539145920402 0.0063361175803
56 28696 0.0405770030816 0 0 0.045589934243 0.0050737995154 0.0287541329094 0.00109376278894 0.0225407389751 0.0291967873055 0.0054825144395 0.00634171713001
57 28741 0.0407676175845 0 0 0.0445608250556 0.00525946903695 0.0297624144504 0.0010242248136 0.0232701910989 0.0288709430536 0.00554434258759 0.0059074016877
58 28786 0.0391527772238 0 0 0.0406492742341 0.00494234753645 0.0280343431495 0.000936882696587 0.0211160252863 0.0274809273527 0.00516391688652 0.00513071748978
59 28831 0.0357227852111 0 0 0.0362064320662 0.00438130704171 0.0248622107302 0.000809847240158 0.0185657884199 0.024380778338 0.00444956435379 0.00446150564145
60 28876 0.0386950830859 0 0 0.0386637198767 0.00465453597419 0.0264017578677 0.000837439482203 0.0197666477111 0.0256403346745 0.00462483300157 0.00450755340745
61 28921 0.0389974278955 0 0 0.0409566107377 0.00445465166727 0.025270583227 0.000776437938468 0.0194753716269 0.0267769475808 0.00426221672048 0.00430831663004
62 28966 0.0398736947181 0 0 0.0441181589443 0.00467068127352 0.0265016415775 0.000812384218132 0.0191373282434 0.02737762325 0.00447600365451 0.003831512509
63 29011 0.0395138800751 0 0 0.0433781112361 0.00483471451419 0.0274498579803 0.000767621217217 0.0182465646192 0.0271562569102 0.00472753806855 0.00353592689662
64 29056 0.0413537019841 0 0 0.0441908259136 0.00503302786328 0.0285782217658 0.000754138654672 0.0189964534173 0.0271762809657 0.00486906296036 0.00352330954044
65 29101 0.0421905829221 0 0 0.0441773473832 0.00522503107961 0.0296641331362 0.000775547022578 0.0181124666713 0.0262962693832 0.00498023364338 0.00353008830258
66 29146 0.0430488726323 0 0 0.0435402470921 0.00527476449247 0.0299288181307 0.000778798416263 0.0176270748039 0.0247853083392 0.00496353116902 0.00327716489335
67 29191 0.0412917831528 0 0 0.0421370424179 0.00506192327414 0.0287173384771 0.000738228243851 0.0162069940464 0.0223353230132 0.00461292523895 0.00301662394881
68 29236 0.0413194265303 0 0 0.0383839308803 0.00513717750434 0.0291444824791 0.000720966812611 0.0151521933514 0.0198328679017 0.00464261235464 0.0030728232947
69 29281 0.0361632248448 0 0 0.0328579344994 0.00440039680241 0.0249530929734 0.000606933494235 0.012884044417 0.0159855633945 0.00397935309943 0.00253632982663
70 29326 0.0338769788678 0 0 0.0290012484835 0.00392842215283 0.0222735096042 0.00055664298874 0.0118422031564 0.013737113314 0.00357744800763 0.0022620754742
71 29371 0.0331095520328 0 0 0.0279546222134 0.00409150202208 0.0231920793573 0.000495173905125 0.0113220191381 0.0124244595206 0.00373985124302 0.00208633736965
72 29416 0.0273468866118 0 0 0.0225534491983 0.00360088266714 0.0204076941561 0.000386262302502 0.00906526484202 0.00922276453982 0.00320960849839 0.00161900224722
73 29461 0.02753734102 0 0 0.0228573440075 0.00346480175363 0.0196406520156 0.000392011704579 0.00870063547951 0.00842374816008 0.00306000223213 0.00150698045232
74 29506 0.025757710579 0 0 0.0202964470315 0.00321175556604 0.0182075928687 0.000374364649777 0.00787581966881 0.00738263125803 0.00282085409887 0.00131382279821
75 29551 0.0213708814388 0 0 0.015929360353 0.00252183524628 0.0142970357136 0.00028615669452 0.00609383692211 0.00562934878158 0.00222729217173 0.00101337558041
76 29596 0.0244948211204 0 0 0.0173066939715 0.00300232028432 0.0170312135691 0.000317459891956 0.00657766886678 0.0059389452963 0.00266792821831 0.00122605044038
77 29641 0.0245536981699 0 0 0.017012032305 0.00312979131255 0.0177543571844 0.0002975152607 0.00676216318585 0.00547260611593 0.00276062159996 0.00115531875241
78 29686 0.0240050248254 0 0 0.0161741382566 0.00304475522358 0.0172695046592 0.000279968906106 0.00648557318502 0.00480040660189 0.00268064517459 0.00107413257019
79 29731 0.0220251858781 0 0 0.0145307613438 0.00278113790702 0.0157743201488 0.000248274911419 0.00616843741369 0.00400809039334 0.00244570349133 0.000881169232148
80 29776 0.0224414865302 0 0 0.0145542763729 0.0029263390861 0.0166021141343 0.000250536142915 0.00630593541485 0.00388364358327 0.00252007255353 0.00085802550409
81 29821 0.0219171306029 0 0 0.01350027758 0.00301819044052 0.0171254020134 0.000239112280779 0.00627001222167 0.0035616276861 0.00254468797041 0.000777980813999
82 29866 0.0230727171162 0 0 0.0147051826499 0.00326720325826 0.0185381696795 0.000230118081511 0.00666007717653 0.00402828564514 0.00275139590559 0.000855680085267
83 29911 0.0207194034172 0 0 0.0126812093324 0.00276020132172 0.0156628746954 0.00020291440646 0.00584970779442 0.00336111730972 0.002326879423 0.000715923630612
84 29956 0.0181467619464 0 0 0.0111171812769 0.00241768303096 0.0137183017033 0.000168586215977 0.00466824755195 0.00279603470371 0.00205229870662 0.000610321951175
85 30001 0.0171937644586 0 0 0.0103826792163 0.00217828283733 0.0123588093502 0.000156403122061 0.00424281791913 0.00250712185127 0.00186879652974 0.00055778176893
86 30046 0.0179739858669 0 0 0.010805066523 0.00225577799882 0.0127995142907 0.000151926223525 0.00432024419208 0.00250813130469 0.00195452740414 0.000550072651868
87 30091 0.0164623761517 0 0 0.00939006904732 0.00201628838806 0.0114401612514 0.00015779620377 0.00398208594521 0.00218372746938 0.001779805797 0.000467513871951
88 30136 0.0183112535352 0 0 0.0112001238188 0.00213912495424 0.0121379202241 0.000165653613089 0.00419423942 0.0023180956534 0.00188568559127 0.000522829932237
89 30181 0.0160058643339 0 0 0.00954262396307 0.00182757468142 0.0103693063373 0.000147253301073 0.00365071106896 0.00199641025052 0.00160331087899 0.000422441928274
90 30226 0.0183421670629 0 0 0.0104451135066 0.00209861689298 0.0119055151473 0.000163452906498 0.00409682358963 0.00216403435336 0.00184446398993 0.000448831418483
91 30271 0.0165080098369 0 0 0.00966888878199 0.00202004970141 0.0114576671088 0.000150570983892 0.00341037798534 0.00181560980863 0.001784880909 0.000369849037628
92 30316 0.0166001159264 0 0 0.00982018710833 0.00200016939988 0.0113449047677 0.000147420067722 0.00336238940322 0.00187783119012 0.00176537552901 0.000387280026403
93 30361 0.0140181311311 0 0 0.00796841443987 0.00164309477545 0.00931952715051 0.000121007776275 0.00274283285721 0.00155387928652 0.00144383114246 0.00032631462659
94 30406 0.0147397121877 0 0 0.00829503968343 0.00173010536108 0.00981289464511 0.000122942739766 0.00284308668826 0.00154838736309 0.00151139409752 0.000328328554205
95 30451 0.016689046305 0 0 0.00909108779289 0.0024689824811 0.0140031138984 0.000135307619541 0.00307450379946 0.00165776753457 0.00213078061394 0.000367711224235
96 30496 0.0174278590246 0 0 0.00938852384088 0.00298262906465 0.016916574263 0.000136222692235 0.00319571939073 0.00169554530529 0.00256549263943 0.000357917335119
97 30541 0.0161924698458 0 0 0.00977495352482 0.00269525208332 0.0152870254159 0.000117656746457 0.00281705372625 0.00150132439727 0.0023203500098 0.000315428148665
98 30586 0.0143487478322 0 0 0.00900123092457 0.00239252247732 0.0135699188146 0.000104619627147 0.00257738350162 0.0013353296927 0.00206445546824 0.00027850371698
99 30631 0.0134589343947 0 0 0.00827456098537 0.00218481876119 0.0123919126602 9.36217025022e-05 0.00228050858478 0.00128199452251 0.00187175038682 0.000284161932898
100 30676 0.0154447737754 0 0 0.00962819049338 0.00249379733185 0.0141442279366 0.000107799912632 0.00248168446741 0.0014504025092 0.0021508168612 0.000312064639386
101 30721 0.0144601107601 0 0 0.0091793466283 0.00235038894896 0.0133311388247 9.88420556719e-05 0.00231839001157 0.00119703532352 0.00202931022536 0.000263114166854
102 30766 0.0142192651256 0 0 0.00835070747077 0.00227676577205 0.0129136768394 9.418591419e-05 0.00226110390985 0.00115674420595 0.00196674976824 0.000250801431638
103 30811 0.0122072499597 0 0 0.00776099069806 0.0019698652604 0.0111733167392 7.68985912595e-05 0.00207556390997 0.000955102727814 0.00169594102179 0.000210681477601
104 30856 0.0118494999643 0 0 0.00713566220277 0.00191562471248 0.0108654064878 7.46308164926e-05 0.00197108513005 0.000878558372203 0.00165195936289 0.000193470605209
105 30901 0.0105255622688 0 0 0.00648482269903 0.00178923512981 0.010148372462 6.43364578912e-05 0.00166960213357 0.000741051873173 0.00154162652491 0.000166891246154
106 30946 0.00964750254152 0 0 0.0059022911327 0.00159720030748 0.00905922239417 5.60856860613e-05 0.00149650544739 0.000662331816285 0.00137567614775 0.000149769709594
107 30991 0.00923942113079 0 0 0.00535698183893 0.00157606777847 0.00893940659877 5.49445342118e-05 0.00145418235505 0.00060120713258 0.00135373575194 0.000135876897658
108 31036 0.0104756505349 0 0 0.00605709770456 0.00185331573678 0.0105114809672 5.87575588131e-05 0.0015555352214 0.000638819037174 0.00159333175686 0.000146606081813
0 31037 0.5 0 0 0.5 0.50000312501 0.500006250039 0.500009375088 0.500012500156 0.500015625244 0.500018750352 0.500021875479
1 31197 0.51863640277 0 0 0.489341008455 0.426443946838 0.487905217885 0.484618643163 0.488088623664 0.501729939468 0.445821602672 0.483516579078
2 31357 0.538779845094 0 0 0.508731232172 0.336284768931 0.497365262587 0.491386526104 0.504329536682 0.51992439918 0.389807143651 0.437729859147
3 31517 0.509941724283 0 0 0.492058960365 0.226207125736 0.428848310805 0.423126183135 0.456727653385 0.476890866999 0.299585712412 0.430047690772
4 31677 0.591604622402 0 0 0.552434120813 0.179038395137 0.490916387861 0.413560365683 0.574644776361 0.602768430646 0.303550294828 0.480594341074
5 31837 0.609043098805 0 0 0.571972001039 0.126649307606 0.469574814709 0.330235108524 0.659121048034 0.652967488503 0.280062131136 0.521479423673
6 31997 0.623703700985 0 0 0.564825410095 0.0942217551527 0.436478401665 0.240252266589 0.704675042614 0.650021210054 0.242235897808 0.550241980126
7 32157 0.702722448708 0 0 0.710522791955 0.0894203023651 0.495703802849 0.217556971179 0.729956219901 0.786325610092 0.259460669373 0.553999544508
8 32317 0.743019453771 0 0 0.69220425744 0.0821624189357 0.475122554391 0.188651458371 0.669689449918 0.851230083469 0.23724307333 0.579264946064
9 32477 0.72926416885 0 0 0.651701551286 0.0742949811958 0.459277480994 0.14453376071 0.619762041348 0.808527770978 0.200513922097 0.507820356792
10 32637 0.782598443595 0 0 0.715109763563 0.0749048356521 0.470817531479 0.13308019859 0.616906856727 0.782510777174 0.215547875873 0.476037919569
11 32797 0.789308841016 0 0 0.614743558121 0.0639243428122 0.441574718474 0.10191050881 0.550172755432 0.74672705454 0.173661631754 0.403610987392
12 32957 0.743913684149 0 0 0.573769865712 0.0532269236003 0.370546676767 0.0734953824083 0.49518461665 0.654850212068 0.136286937452 0.317154784585
13 33117 0.793760470704 0 0 0.605232561514 0.049823294222 0.360095975542 0.0695243295555 0.478019773665 0.65194866529 0.128822003489 0.28230848088
14 33277 0.744061021846 0 0 0.563891091407 0.0423497182666 0.29502246134 0.0547626482731 0.395139032411 0.645456022739 0.0972304069918 0.215579175603
15 33437 0.758163977767 0 0 0.585006165878 0.0407179913442 0.264867828567 0.0457545454319 0.362208023765 0.625985992641 0.0799933227214 0.187893100018
16 33597 0.832120021019 0 0 0.619594235356 0.043933308286 0.29002511057 0.0370752870177 0.351233801441 0.697353633567 0.0734526818403 0.176104303096
17 33757 0.847931948715 0 0 0.615068176086 0.0398154672389 0.275154873014 0.0299971888932 0.310942731593 0.715894351777 0.0658080627806 0.148409338302
18 33917 0.891763417605 0 0 0.658097367903 0.0413580270626 0.275714926096 0.0232454939287 0.308910228716 0.810200613802 0.066832708206 0.13581796717
19 34077 0.941920312222 0 0 0.705067745516 0.0400885659215 0.267091552411 0.0206817879948 0.302257601771 0.904888470446 0.0722029289303 0.118853423294
20 34237 0.902524486026 0 0 0.675093095404 0.0347254199013 0.216486537899 0.016241411073 0.241001123961 0.794080370588 0.0631857288341 0.0833435038419
21 34397 0.968204732668 0 0 0.78943057738 0.0340099119085 0.214096236973 0.013387128821 0.199793739564 0.934837648346 0.0658104887102 0.0900323190836
22 34557 0.933781357935 0 0 0.697841933925 0.0297179698438 0.183923884685 0.0102379633617 0.184543267186 0.875304070329 0.0579738240418 0.0680186232268
23 34717 0.976994001801 0 0 0.672381187985 0.0287075328832 0.178750830277 0.00974147083338 0.168979981004 0.888872597432 0.0551263954402 0.054814032875
24 34877 0.957834213735 0 0 0.665395023966 0.0260895864184 0.161627638418 0.00804859315348 0.144431331449 0.862537098621 0.0499142464622 0.0417457227545
25 35037 0.956754282899 0 0 0.602444187923 0.0227505989018 0.137957556517 0.00729994630126 0.136931534993 0.801844543616 0.042348558731 0.0385092623537
26 35197 0.959358341655 0 0 0.570657902119 0.0190684655658 0.115286432096 0.00608563027593 0.121554338371 0.710182625045 0.0360989542681 0.0334146630102
27 35357 0.957236644838 0 0 0.560423392949 0.0198205268363 0.117026365421 0.0054489373046 0.120208771352 0.592533885927 0.0314997109884 0.0279346283317
28 35517 0.887634337805 0 0 0.567586191235 0.0170868119463 0.0993160934554 0.00407683587596 0.106110838831 0.436139556888 0.0249129520042 0.0200186083684
29 35677 0.943789814976 0 0 0.523992962403 0.0193886045374 0.113461821865 0.00384739086598 0.0984576356347 0.39876513149 0.028415158935 0.0188709362188
30 35837 0.901098789285 0 0 0.470534454267 0.0184553089807 0.105995655917 0.00305196035878 0.0792721461037 0.304585399026 0.025588723899 0.0151383983398
31 35997 0.954053998422 0 0 0.517570595645 0.0182716697124 0.104876338685 0.00287323106215 0.0804111427954 0.281222980585 0.0238559751593 0.0141887400091
32 36157 1.00317313866 0 0 0.502252968669 0.0199157766595 0.113684906534 0.00275242704539 0.0780302540038 0.251970302221 0.0240538001075 0.0125417291865
33 36317 1.06597783656 0 0 0.530952075672 0.0185674163652 0.105561030349 0.002567385527 0.0822420831636 0.237745252001 0.0216788676869 0.01222764189
34 36477 1.0567024669 0 0 0.542495742011 0.017952241311 0.102135172868 0.00222076276091 0.0787814453661 0.208407989344 0.0218253162691 0.0107044513702
35 36637 0.997846617096 0 0 0.45481149005 0.0168534806469 0.0958040407518 0.0018289898273 0.0687966744748 0.148271475495 0.0203791899603 0.00872809194015
36 36797 1.06269968512 0 0 0.532549745352 0.0181620434449 0.103085499746 0.00180199259399 0.0638310757804 0.126138332837 0.0217970790727 0.00887520067347
37 36957 1.1269106288 0 0 0.52046143533 0.018104650122 0.102471992277 0.00177698296175 0.0590474771157 0.110068764295 0.0217951485853 0.00843395723017
38 37117 1.23274693791 0 0 0.526605979447 0.0195023683371 0.110609599628 0.00167215580017 0.0604470881822 0.0967626209715 0.0238842817937 0.00821138174956
39 37277 1.15242365751 0 0 0.482755802504 0.0157751511803 0.0895063920678 0.00137296611762 0.0525383905233 0.0769858277228 0.019832321651 0.00690905654233
40 37437 1.22020828149 0 0 0.522848829149 0.0177053400606 0.100482421181 0.00123634159937 0.0491565474682 0.0751386860432 0.0223067133417 0.00610129114485
41 37597 1.27313412238 0 0 0.535611596461 0.0163639980488 0.0929273376646 0.00109341762324 0.0422609289119 0.0674054139194 0.0206961419652 0.00568170403051
42 37757 1.31975090251 0 0 0.547154670639 0.0152999912752 0.0869019349935 0.000988713422331 0.0382158128557 0.0622109486021 0.0193104757405 0.00498441257787
43 37917 1.28644070415 0 0 0.539019253574 0.0130201235714 0.0738997195667 0.000833172219745 0.0323123427007 0.0510067002297 0.0163069542252 0.0040521532914
44 38077 1.38209914516 0 0 0.654317216714 0.0143477785063 0.0815371187284 0.000773433474513 0.0308027998725 0.0472635182999 0.0180776226996 0.00395077752385
45 38237 1.32350785162 0 0 0.556369716764 0.0124161347138 0.0705471351376 0.000602460974988 0.0243357493933 0.0393150450091 0.0156471670606 0.00330783929421
46 38397 1.27335094983 0 0 0.502723806587 0.0122075819743 0.0693101591031 0.000510243637691 0.0198209723215 0.033431756831 0.0152540649672 0.00262866414085
47 38557 1.39107776441 0 0 0.605903955207 0.0132646768393 0.0752986208033 0.000547824536306 0.0204239790188 0.0327923376531 0.0166763390984 0.00235618800466
48 38717 1.40890758107 0 0 0.563500093835 0.0120059632734 0.0681285541746 0.000482019413013 0.0176291908616 0.0284610231117 0.0150206793777 0.00230983951069
49 38877 1.37785054536 0 0 0.544005445482 0.0114627907739 0.0650380447867 0.000449032841504 0.01690902967 0.0244279445781 0.0143417579148 0.00204519629664
50 39037 1.39143448105 0 0 0.615739259302 0.0116340233332 0.0659893957931 0.000405382455772 0.0161252071868 0.0237151554116 0.0145796181499 0.00173989216947
51 39197 1.58737027612 0 0 0.688950208816 0.0136437267367 0.0773797316841 0.000429117817226 0.0163210318515 0.0245241688508 0.0170695520586 0.00172952995743
52 39357 1.55710613245 0 0 0.703392439721 0.0128943986546 0.0731371402082 0.000364551183854 0.0145273960506 0.0211922659257 0.016218987501 0.00142457396679
53 39517 1.56133726159 0 0 0.615370265885 0.0111026961302 0.0629816269316 0.000345200459377 0.013132744952 0.0209197103542 0.0139423563091 0.00133657395361
54 39677 1.44180711925 0 0 0.575187884709 0.0104490992459 0.0592693618165 0.000278120287481 0.0111043782597 0.0178737147351 0.0130184075192 0.00108277022283
55 39837 1.43781646767 0 0 0.566107868537 0.0108845915793 0.0617386021375 0.000268124208523 0.0106787397766 0.0159132350388 0.013490914343 0.000925934417134
56 39997 1.5239697517 0 0 0.540512771804 0.010002499431 0.0567328205807 0.000258718674844 0.00964046086127 0.013427642209 0.012380848921 0.000858837186902
57 40157 1.60682834381 0 0 0.579296600133 0.00983998338059 0.055810200589 0.000221103331549 0.00892497726978 0.0108818293148 0.0122508069502 0.000749658202464
58 40317 1.62393260663 0 0 0.71065809459 0.0101887204042 0.057789329767 0.000189472016116 0.00864204364443 0.0104668326511 0.012708697016 0.00067229295793
59 40477 1.6671383966 0 0 0.772969427225 0.0105528981705 0.0598528559186 0.000197105277499 0.00769301258703 0.00867404988325 0.0131850110214 0.00065085430185
60 40637 1.61079962897 0 0 0.730643576456 0.0101256335117 0.0574304083038 0.000171843941147 0.00653443502064 0.00747830420135 0.012691401237 0.000548432647097
61 40797 1.52985673894 0 0 0.652639353721 0.00970825656423 0.0550637381061 0.000154906272848 0.00638747332109 0.00617086838756 0.0121889441558 0.000465426048879
62 40957 1.65432699932 0 0 0.64880330648 0.00952629528446 0.0540327989274 0.000150683482354 0.00619091182489 0.00630903992043 0.0119650928228 0.000444945815807
63 41117 1.82030976359 0 0 0.744842172351 0.0100598920462 0.0570624685372 0.000162514267965 0.00615813473655 0.00592637170936 0.0126191854691 0.000477708547255
64 41277 1.71840888048 0 0 0.651311961863 0.00947054820286 0.0537192906569 0.000136576849365 0.00493625255161 0.00482498050003 0.0118718079577 0.00038581413345
65 41437 1.82154296191 0 0 0.611764853972 0.00893965410902 0.0507070485378 0.000131220336166 0.00457917464129 0.0048659118138 0.0112221142375 0.000359469109367
66 41597 1.82407265724 0 0 0.609511570006 0.00802567911543 0.0455222553407 0.000118823598122 0.0040623992497 0.00480736297544 0.0100664509828 0.000344686312379
67 41757 1.93605776832 0 0 0.616930219412 0.00769074749894 0.0436226824943 0.000115035815525 0.00404387904722 0.0047094035312 0.00964147774925 0.000310733438963
68 41917 1.896232437 0 0 0.644469644051 0.00748694132902 0.0424661356852 0.000102610416629 0.00356495447316 0.0041634248361 0.0094004851291 0.000269931653843
69 42077 2.01420702622 0 0 0.697277517856 0.00733437525282 0.0416010079049 9.65227796725e-05 0.00329282267921 0.00408450083653 0.00922207846464 0.000243636412058
70 42237 2.08032324686 0 0 0.680462966441 0.00710547918991 0.0403025009474 9.12480953001e-05 0.00323471475634 0.0037102832523 0.00898959937981 0.000220320523063
71 42397 2.06780206171 0 0 0.675810330149 0.00657745693537 0.0373075388582 7.86685375011e-05 0.00273374490768 0.00317430867517 0.00832487429566 0.000209800466567
72 42557 2.12022094937 0 0 0.681713670458 0.00590939425697 0.0335184095784 7.1231626906e-05 0.00264042486006 0.0026569651579 0.00749400552891 0.000185248783626
73 42717 2.25389224199 0 0 0.764633609693 0.00549447432671 0.031165349415 7.31401127953e-05 0.00274059893018 0.00201235755155 0.00697584345286 0.000183518388085
74 42877 2.22562884886 0 0 0.730005886371 0.00581534717341 0.0329854575293 6.64829109278e-05 0.00243480253006 0.00145777995029 0.00735459362538 0.000151654053375
75 43037 2.28031884195 0 0 0.7699378112 0.00554487647217 0.0314518336913 7.05330498464e-05 0.00277943754392 0.00113308618491 0.00699769352585 0.000143938307447
